epoch,train_loss,val_loss,time_seconds,learning_rate,iteration
394,0.017004183961156136,0.04709640517830849,120,1.0000000000000002e-06,94560
395,0.017010808693400273,0.04713985680912932,120,1.0000000000000002e-06,94800
396,0.017116820140896986,0.04692274304106832,120,1.0000000000000002e-06,95040
397,0.01697750007151626,0.04698469225938121,120,1.0000000000000002e-06,95280
398,0.01698553321766667,0.04710829875742396,120,1.0000000000000002e-06,95520
399,0.017029447436410314,0.04634850916142265,120,1.0000000000000002e-06,95760
400,0.017056365177268162,0.047479406868418055,120,1.0000000000000002e-06,96000
401,0.0170097673292427,0.04755652031550805,120,1.0000000000000002e-06,96240
402,0.01709386720516098,0.04841387482980887,120,1.0000000000000002e-06,96480
403,0.017032089307516193,0.046868443861603735,120,1.0000000000000002e-06,96720
404,0.017056273465277626,0.047222017248471575,120,1.0000000000000002e-06,96960
405,0.017088509382059178,0.0483667383591334,120,1.0000000000000002e-06,97200
406,0.016992407164070755,0.04688050119827191,120,1.0000000000000002e-06,97440
407,0.017095786071149633,0.046696329085777206,120,1.0000000000000002e-06,97680
408,0.01701415783027187,0.04682381336266796,120,1.0000000000000002e-06,97920
409,0.016934468193600574,0.04974776630600294,120,1.0000000000000002e-06,98160
410,0.017053644044790418,0.048151140194386245,120,1.0000000000000002e-06,98400
411,0.017077426981025687,0.048040780859688915,120,1.0000000000000002e-06,98640
412,0.016946327086770907,0.047372939096142846,120,1.0000000000000002e-06,98880
413,0.017062510586886976,0.04663220358391603,120,1.0000000000000002e-06,99120
414,0.01698015980073251,0.048052384580175085,120,1.0000000000000002e-06,99360
415,0.016985615682400142,0.0471569387242198,120,1.0000000000000002e-06,99600
416,0.01695747270908517,0.04700869849572579,120,1.0000000000000002e-06,99840
417,0.01701170492451638,0.04781375179688136,120,1.0000000000000002e-06,100080
418,0.0169770304482275,0.0474610375550886,120,1.0000000000000002e-06,100320
419,0.01692414977005683,0.046974670017759006,120,1.0000000000000002e-06,100560
420,0.016949206571249913,0.04761896965404352,120,1.0000000000000002e-06,100800
421,0.017030956489422048,0.04703503539785743,120,1.0000000000000002e-06,101040
422,0.01694626279446917,0.04745065169408917,120,1.0000000000000002e-06,101280
423,0.017021548313399155,0.047434014206131296,120,1.0000000000000002e-06,101520
424,0.016935134098942702,0.046271292275438705,120,1.0000000000000002e-06,101760
425,0.016975850479987762,0.04777771004786094,120,1.0000000000000002e-06,102000
426,0.01700262655310022,0.046860435232520106,125,1.0000000000000002e-06,102240
427,0.016915644833352415,0.047656764493634304,120,1.0000000000000002e-06,102480
428,0.017064398049842566,0.04749206711227695,120,1.0000000000000002e-06,102720
429,0.016930227728638177,0.04672399551297227,120,1.0000000000000002e-06,102960
430,0.016950191208161415,0.046603134584923586,120,1.0000000000000002e-06,103200
431,0.016982452066925665,0.04677816318968932,120,1.0000000000000002e-06,103440
432,0.01699537377959738,0.04902277185271184,120,1.0000000000000002e-06,103680
433,0.016853829100728034,0.04698266514266531,120,1.0000000000000002e-06,103920
434,0.017044772046695775,0.047333701296399036,120,1.0000000000000002e-06,104160
435,0.016920352343004198,0.047392967715859415,120,1.0000000000000002e-06,104400
436,0.016912948741810395,0.047021971984455985,120,1.0000000000000002e-06,104640
437,0.016880147679088017,0.04863868895918131,120,1.0000000000000002e-06,104880
438,0.01691922723160436,0.04698388017714024,120,1.0000000000000002e-06,105120
439,0.016964217514032497,0.04775550359239181,120,1.0000000000000002e-06,105360
440,0.016947006800910457,0.04802163119117419,120,1.0000000000000002e-06,105600
441,0.0169265393478175,0.0490752678985397,120,1.0000000000000002e-06,105840
442,0.016836366090380275,0.04735715730736653,120,1.0000000000000002e-06,106080
443,0.016939894472792125,0.04692266850421826,120,1.0000000000000002e-06,106320
444,0.016893690921521435,0.04671701484670242,120,1.0000000000000002e-06,106560
445,0.01685810656636022,0.047328609072913724,120,1.0000000000000002e-06,106800
446,0.016830696031684057,0.046925475386281806,120,1.0000000000000002e-06,107040
447,0.016940413349463293,0.047267959391077356,120,1.0000000000000002e-06,107280
448,0.016866923602841175,0.04676011335104704,120,1.0000000000000002e-06,107520
449,0.016849640981915097,0.046679086455454426,126,1.0000000000000002e-06,107760
450,0.01689497036083291,0.04671227065846324,120,1.0000000000000002e-06,108000
451,0.016889142173264798,0.04685226930305362,120,1.0000000000000002e-06,108240
452,0.016884298267541453,0.04627705269182722,120,1.0000000000000002e-06,108480
453,0.01689956213037173,0.04692053571343422,120,1.0000000000000002e-06,108720
454,0.016885334505544355,0.046280634806801876,120,1.0000000000000002e-06,108960
455,0.016838353445443013,0.0469831803192695,120,1.0000000000000002e-06,109200
456,0.016916870397593205,0.04673584137732784,120,1.0000000000000002e-06,109440
457,0.01688788369259176,0.0471970796585083,120,1.0000000000000002e-06,109680
458,0.01688666905974969,0.046926942312469085,120,1.0000000000000002e-06,109920
459,0.01691608619488155,0.04714657431468368,120,1.0000000000000002e-06,110160
460,0.01685440699608686,0.04709613068650166,120,1.0000000000000002e-06,110400
461,0.01703892651324471,0.047814781156679,120,1.0000000000000002e-06,110640
462,0.016956558617918442,0.046687589741001526,120,1.0000000000000002e-06,110880
463,0.01700714829688271,0.047332536056637765,120,1.0000000000000002e-06,111120
464,0.016867865146681045,0.04690958118687073,120,1.0000000000000002e-06,111360
465,0.01685008243463623,0.04759054935226838,120,1.0000000000000002e-06,111600
466,0.01686845730485705,0.04711525303622087,120,1.0000000000000002e-06,111840
467,0.016834513761568814,0.04700667920211951,120,1.0000000000000002e-06,112080
468,0.016850528427554915,0.046687564346939325,120,1.0000000000000002e-06,112320
469,0.016816799980976307,0.04792010510961215,120,1.0000000000000002e-06,112560
470,0.01687742364980901,0.04702689126133919,120,1.0000000000000002e-06,112800
471,0.01678263327727715,0.04716783631592989,120,1.0000000000000002e-06,113040
472,0.01682968410702112,0.04759884287292759,120,1.0000000000000002e-06,113280
473,0.016882728373942276,0.047121622537573175,120,1.0000000000000002e-06,113520
474,0.016779918318691973,0.047010270816584425,120,1.0000000000000002e-06,113760
475,0.016880678930707896,0.04690684440235297,120,1.0000000000000002e-06,114000
476,0.016928486101096495,0.04609444585318367,120,1.0000000000000002e-06,114240
477,0.01691769329093707,0.04654123159125447,120,1.0000000000000002e-06,114480
478,0.01682499243373362,0.046606310394903025,120,1.0000000000000002e-06,114720
479,0.016807550605153664,0.046360600957026085,120,1.0000000000000002e-06,114960
480,0.016810765016513567,0.04690227365742127,120,1.0000000000000002e-06,115200
481,0.016815774565717825,0.049681304146846135,120,1.0000000000000002e-06,115440
482,0.01690764607822833,0.04649499986941616,120,1.0000000000000002e-06,115680
483,0.016828939757154635,0.04687305875122547,120,1.0000000000000002e-06,115920
484,0.016863580606877804,0.04689270428692301,120,1.0000000000000002e-06,116160
485,0.0168003093082613,0.04833433150003354,120,1.0000000000000002e-06,116400
486,0.016814487281953915,0.04718471098070343,120,1.0000000000000002e-06,116640
487,0.016792520104597013,0.047377189124623936,120,1.0000000000000002e-06,116880
488,0.016843828997419527,0.04709099909911553,120,1.0000000000000002e-06,117120
489,0.01672572252767471,0.04725772359718879,120,1.0000000000000002e-06,117360
490,0.01683254866899612,0.048383356134096785,120,1.0000000000000002e-06,117600
491,0.016784226985570663,0.046790836347887915,120,1.0000000000000002e-06,117840
492,0.016788743946623677,0.04651678924759229,120,1.0000000000000002e-06,118080
493,0.016769080682812878,0.047145346427957216,120,1.0000000000000002e-06,118320
494,0.016806679310199493,0.047287424964209394,120,1.0000000000000002e-06,118560
495,0.016771316735927636,0.04690673047055801,120,1.0000000000000002e-06,118800
496,0.01676307350086669,0.04782354586447279,120,1.0000000000000002e-06,119040
497,0.016762311863324917,0.04772360790520906,121,1.0000000000000002e-06,119280
498,0.016796782467281446,0.047077174050112566,120,1.0000000000000002e-06,119520
499,0.01674396055556523,0.04694091699396571,120,1.0000000000000002e-06,119760
500,0.01675405220206206,0.048141815699636936,120,1.0000000000000002e-06,120000
501,0.016746402101125567,0.04702312496180336,120,1.0000000000000002e-06,120240
502,0.01671872128111621,0.046441444444159666,120,1.0000000000000002e-06,120480
503,0.01670911246910691,0.04730021674185991,120,1.0000000000000002e-06,120720
504,0.016710706734253716,0.047125274781137705,120,1.0000000000000002e-06,120960
505,0.01671328082253846,0.04663159493356943,120,1.0000000000000002e-06,121200
506,0.01681998372465993,0.04805364602555831,120,1.0000000000000002e-06,121440
507,0.01672314846073277,0.047933911345899104,120,1.0000000000000002e-06,121680
508,0.01683908309399461,0.04558989669506749,120,1.0000000000000002e-06,121920
509,0.016744187763348843,0.04713948275893927,120,1.0000000000000002e-06,122160
510,0.016798951424425466,0.04697923523684343,120,1.0000000000000002e-06,122400
511,0.016863625545132283,0.04718739396582047,120,1.0000000000000002e-06,122640
512,0.01676792487851344,0.04715070746218165,120,1.0000000000000002e-06,122880
513,0.016763077509434274,0.04665927700698376,120,1.0000000000000002e-06,123120
514,0.016684490791521966,0.04708929328868786,120,1.0000000000000002e-06,123360
515,0.016770805208943786,0.046831334196031096,120,1.0000000000000002e-06,123600
516,0.016748801345238463,0.047604134089003006,120,1.0000000000000002e-06,123840
517,0.01670888293107661,0.04700042235975464,120,1.0000000000000002e-06,124080
518,0.016730451236556594,0.04727747567618887,120,1.0000000000000002e-06,124320
519,0.016754408060417822,0.04696401643256346,120,1.0000000000000002e-06,124560
520,0.016695319587597623,0.047207893493274845,120,1.0000000000000002e-06,124800
521,0.016711636865511536,0.04651877464105685,120,1.0000000000000002e-06,125040
522,0.016810519096907228,0.04769118931144476,120,1.0000000000000002e-06,125280
523,0.01670103530244281,0.0472344816972812,120,1.0000000000000002e-06,125520
524,0.016739714636545007,0.04715302232652903,120,1.0000000000000002e-06,125760
525,0.016725321360475696,0.04618087119112412,120,1.0000000000000002e-06,126000
526,0.016740604164078833,0.04636803685377042,120,1.0000000000000002e-06,126240
527,0.016693580839394904,0.04673786054675778,120,1.0000000000000002e-06,126480
528,0.016683036182075738,0.04766334593296051,120,1.0000000000000002e-06,126720
529,0.016792911991554624,0.04729924816638231,120,1.0000000000000002e-06,126960
530,0.016772778978338464,0.046813669490317504,120,1.0000000000000002e-06,127200
531,0.01684987800157008,0.047161562678714596,120,1.0000000000000002e-06,127440
532,0.01668891084458058,0.04758726852014661,120,1.0000000000000002e-06,127680
533,0.01665872422939477,0.04660740926240881,120,1.0000000000000002e-06,127920
534,0.016740695701446383,0.04654529194037119,120,1.0000000000000002e-06,128160
535,0.016663005464943127,0.047318072182436784,120,1.0000000000000002e-06,128400
536,0.016693251923425124,0.04708095124612252,120,1.0000000000000002e-06,128640
537,0.016769122763071208,0.0464508056640625,120,1.0000000000000002e-06,128880
538,0.016733087463459622,0.04681051773950458,120,1.0000000000000002e-06,129120
539,0.01663290076733877,0.04648057743906975,120,1.0000000000000002e-06,129360
540,0.016803635140725724,0.04703806896383564,120,1.0000000000000002e-06,129600
541,0.016692975355545057,0.047706979885697366,120,1.0000000000000002e-06,129840
542,0.0166737935175964,0.047081159179409346,120,1.0000000000000002e-06,130080
543,0.01666893607471138,0.04772105049341917,120,1.0000000000000002e-06,130320
544,0.016721646396520858,0.04748763913909594,120,1.0000000000000002e-06,130560
545,0.01662834420761404,0.048226240339378515,120,1.0000000000000002e-06,130800
546,0.016662427905248477,0.047110636904835704,120,1.0000000000000002e-06,131040
547,0.01662241477558079,0.046909321037431555,120,1.0000000000000002e-06,131280
548,0.016575980875253058,0.04730462459847331,120,1.0000000000000002e-06,131520
549,0.016637664740361893,0.04637555995335182,120,1.0000000000000002e-06,131760
550,0.01665531311494609,0.04635098023960988,120,1.0000000000000002e-06,132000
551,0.016699186460270236,0.04691116788114111,120,1.0000000000000002e-06,132240
552,0.016648486211973554,0.047285959621270496,120,1.0000000000000002e-06,132480
553,0.016617488026774176,0.047190654650330545,120,1.0000000000000002e-06,132720
554,0.016579136052556957,0.04664638650914033,120,1.0000000000000002e-06,132960
555,0.016625430555238078,0.04769981081287066,120,1.0000000000000002e-06,133200
556,0.01669970602185155,0.046967576288928586,120,1.0000000000000002e-06,133440
557,0.016623536658395704,0.048224452696740625,120,1.0000000000000002e-06,133680
558,0.016656972351484,0.04700107738996546,120,1.0000000000000002e-06,133920
559,0.016866135670958706,0.04786816282818715,120,1.0000000000000002e-06,134160
560,0.01666114473870645,0.04682943702985843,120,1.0000000000000002e-06,134400
561,0.016594083838087196,0.04784876989821593,120,1.0000000000000002e-06,134640
562,0.016584024580273155,0.046842574576536816,120,1.0000000000000002e-06,134880
563,0.016583585562572504,0.04675656637797753,120,1.0000000000000002e-06,135120
564,0.01661716662153291,0.046962295100092886,120,1.0000000000000002e-06,135360
565,0.016647812326361113,0.04698537516718109,120,1.0000000000000002e-06,135600
566,0.016645990108372644,0.0464652937836945,120,1.0000000000000002e-06,135840
567,0.016574693624473488,0.04731319518759847,120,1.0000000000000002e-06,136080
568,0.01658566059777513,0.04853331452856461,120,1.0000000000000002e-06,136320
569,0.01661729036519925,0.04607169441878796,120,1.0000000000000002e-06,136560
570,0.01661503089708276,0.04683780145520965,120,1.0000000000000002e-06,136800
571,0.01657709912590993,0.04843346153696378,120,1.0000000000000002e-06,137040
572,0.016610940710719054,0.04752768939360976,120,1.0000000000000002e-06,137280
573,0.016561513727841277,0.04723973162472248,120,1.0000000000000002e-06,137520
574,0.01659610282901364,0.04732090411707759,120,1.0000000000000002e-06,137760
575,0.01656509671981136,0.046665185565749806,120,1.0000000000000002e-06,138000
576,0.01663049680646509,0.04725131494924426,120,1.0000000000000002e-06,138240
577,0.01657410725019872,0.048407935351133344,120,1.0000000000000002e-06,138480
578,0.016667240384655693,0.04704708655675252,120,1.0000000000000002e-06,138720
579,0.016617471682062995,0.04657852649688721,120,1.0000000000000002e-06,138960
580,0.016561574975882346,0.04683219383781155,120,1.0000000000000002e-06,139200
581,0.01654055369241784,0.04697218369692564,120,1.0000000000000002e-06,139440
582,0.016507891986596707,0.04712341316044331,120,1.0000000000000002e-06,139680
583,0.016591347876237707,0.04688814819479982,120,1.0000000000000002e-06,139920
584,0.016550398965288576,0.04674430129428705,120,1.0000000000000002e-06,140160
585,0.016625970142195003,0.04679640413572391,120,1.0000000000000002e-06,140400
586,0.01655060114377799,0.046484535684188207,120,1.0000000000000002e-06,140640
587,0.016566746765359616,0.047167806917180616,120,1.0000000000000002e-06,140880
588,0.016616638084330285,0.0472222335015734,120,1.0000000000000002e-06,141120
589,0.016635611979290844,0.048275161037842435,120,1.0000000000000002e-06,141360
590,0.01651716446892048,0.04755979270363848,120,1.0000000000000002e-06,141600
591,0.01656356848931561,0.04771277941763401,120,1.0000000000000002e-06,141840
592,0.016531737544573842,0.04673151553918918,120,1.0000000000000002e-06,142080
593,0.016709580121096225,0.04809055607765913,120,1.0000000000000002e-06,142320
594,0.016562052814212316,0.046925584226846694,120,1.0000000000000002e-06,142560
595,0.016582560882670804,0.04746826170012355,120,1.0000000000000002e-06,142800
596,0.016658353209883594,0.04759572704012195,120,1.0000000000000002e-06,143040
597,0.01653011211116488,0.046442198536048335,120,1.0000000000000002e-06,143280
598,0.016579298061939578,0.047251940021912256,120,1.0000000000000002e-06,143520
599,0.01663810935181876,0.048023788289477426,120,1.0000000000000002e-06,143760
600,0.0165362539604151,0.04796253700430195,120,1.0000000000000002e-06,144000
601,0.01655197371922744,0.04710017358884215,120,1.0000000000000002e-06,144240
602,0.016527012683218344,0.046945928906401,120,1.0000000000000002e-06,144480
603,0.016615410100591057,0.0466141225459675,120,1.0000000000000002e-06,144720
604,0.016572358465055004,0.04701648016149799,120,1.0000000000000002e-06,144960
605,0.01646266557315054,0.04684227726732691,120,1.0000000000000002e-06,145200
606,0.016596081839331114,0.04977768665800492,120,1.0000000000000002e-06,145440
607,0.016517478759245325,0.046232015391190845,125,1.0000000000000002e-06,145680
608,0.016501562730021156,0.046768934341768424,120,1.0000000000000002e-06,145920
609,0.01653722744473877,0.047080926100413006,120,1.0000000000000002e-06,146160
610,0.0165336964923578,0.04699369588245948,120,1.0000000000000002e-06,146400
611,0.01666058274762084,0.04777781640489896,120,1.0000000000000002e-06,146640
612,0.016568728363684688,0.04667692168926199,120,1.0000000000000002e-06,146880
613,0.01658787011013677,0.04677573383475343,120,1.0000000000000002e-06,147120
614,0.01648335168720223,0.047135263991852604,120,1.0000000000000002e-06,147360
615,0.016515265337269134,0.04731544628739357,120,1.0000000000000002e-06,147600
616,0.0165157146344427,0.046732108450184266,120,1.0000000000000002e-06,147840
617,0.01653178604513717,0.047141846548765895,120,1.0000000000000002e-06,148080
618,0.016653470813374347,0.04644849005465706,120,1.0000000000000002e-06,148320
619,0.016562405362492427,0.04657557938868801,120,1.0000000000000002e-06,148560
620,0.016519857324116552,0.04657526174560189,120,1.0000000000000002e-06,148800
621,0.0164679724839516,0.04696278513098757,120,1.0000000000000002e-06,149040
622,0.01646579828617784,0.04672401485343774,120,1.0000000000000002e-06,149280
623,0.016439879623552162,0.04738099565729499,120,1.0000000000000002e-06,149520
624,0.016573027870617808,0.04743607984855771,120,1.0000000000000002e-06,149760
625,0.01642968029094239,0.04678592725346486,120,1.0000000000000002e-06,150000
626,0.016466506535653024,0.04692334408561389,120,1.0000000000000002e-06,150240
627,0.016515206004260107,0.04703822520871957,120,1.0000000000000002e-06,150480
628,0.01654480243839013,0.04663137427220742,120,1.0000000000000002e-06,150720
629,0.016524102164354796,0.046285631321370604,120,1.0000000000000002e-06,150960
630,0.016548647029170145,0.047027036516616744,120,1.0000000000000002e-06,151200
631,0.016606429919678097,0.04772402808691065,120,1.0000000000000002e-06,151440
632,0.016513027957019706,0.04641782858719428,120,1.0000000000000002e-06,151680
633,0.016482207227575905,0.046774210128933194,124,1.0000000000000002e-06,151920
634,0.016435355526239922,0.04727043453603983,120,1.0000000000000002e-06,152160
635,0.016461920565537486,0.048511926519374055,120,1.0000000000000002e-06,152400
636,0.01646582415754286,0.0464474559451143,120,1.0000000000000002e-06,152640
637,0.016518157202517612,0.046894876814136906,120,1.0000000000000002e-06,152880
638,0.016532339485517394,0.04621468149125576,120,1.0000000000000002e-06,153120
639,0.01649464478250593,0.04710564905156692,120,1.0000000000000002e-06,153360
640,0.01643886856812363,0.046836630223939815,120,1.0000000000000002e-06,153600
641,0.016483092226553708,0.04757250326996048,120,1.0000000000000002e-06,153840
642,0.016408363147638737,0.04885492449005445,120,1.0000000000000002e-06,154080
643,0.01642441451937581,0.046819070198883615,120,1.0000000000000002e-06,154320
644,0.016493376065045594,0.0470426340897878,120,1.0000000000000002e-06,154560
645,0.01640912138003235,0.046701365429908034,120,1.0000000000000002e-06,154800
646,0.016408671009897565,0.047109526271621384,120,1.0000000000000002e-06,155040
647,0.016382321540731937,0.04752833334108194,120,1.0000000000000002e-06,155280
648,0.016483380822076774,0.046354845414559046,120,1.0000000000000002e-06,155520
649,0.016470157302683218,0.047081719525158404,120,1.0000000000000002e-06,155760
650,0.016431176466479278,0.046662091029187044,120,1.0000000000000002e-06,156000
651,0.01652571158289599,0.04689811908950408,120,1.0000000000000002e-06,156240
652,0.01641431301056097,0.046504836374272905,120,1.0000000000000002e-06,156480
653,0.0164641258190386,0.046186114630351466,120,1.0000000000000002e-06,156720
654,0.01645213983526143,0.04691511696825425,120,1.0000000000000002e-06,156960
655,0.0164464207404914,0.04700484067822496,120,1.0000000000000002e-06,157200
656,0.016574332436236242,0.046906483359634876,120,1.0000000000000002e-06,157440
657,0.01645254254108295,0.04711630285407106,120,1.0000000000000002e-06,157680
658,0.016478109922415267,0.04664274646590153,120,1.0000000000000002e-06,157920
659,0.01645059234385068,0.04638586180905501,120,1.0000000000000002e-06,158160
660,0.0164392309593192,0.04617787189781666,120,1.0000000000000002e-06,158400
661,0.016381316179952896,0.04853275182346503,120,1.0000000000000002e-06,158640
662,0.016415704150373737,0.04802376795560122,120,1.0000000000000002e-06,158880
663,0.016433205707774807,0.047880359614888825,120,1.0000000000000002e-06,159120
664,0.016403838933911175,0.04629003672550122,120,1.0000000000000002e-06,159360
665,0.016391417572352414,0.04665782737235228,120,1.0000000000000002e-06,159600
666,0.016389877609132478,0.04727594641347726,120,1.0000000000000002e-06,159840
667,0.01640685790528854,0.04716552856067816,120,1.0000000000000002e-06,160080
668,0.016413026662000143,0.0466545805024604,120,1.0000000000000002e-06,160320
669,0.016414265914742526,0.04681017122541865,120,1.0000000000000002e-06,160560
670,0.016541740370060627,0.047157194123913844,120,1.0000000000000002e-06,160800
671,0.01637111833745924,0.04711151113733649,120,1.0000000000000002e-06,161040
672,0.016431441150295236,0.04606177331879735,120,1.0000000000000002e-06,161280
673,0.016378643536396946,0.04670196576043963,120,1.0000000000000002e-06,161520
674,0.01639676230455128,0.04715118569632371,120,1.0000000000000002e-06,161760
675,0.01635603291215375,0.04720904730881254,120,1.0000000000000002e-06,162000
676,0.01631815515574999,0.047015240664283434,120,1.0000000000000002e-06,162240
677,0.016428979649208485,0.046778634376823905,120,1.0000000000000002e-06,162480
678,0.0163539383172368,0.04842432358612617,120,1.0000000000000002e-06,162720
679,0.016410035944621388,0.04729669615626335,120,1.0000000000000002e-06,162960
680,0.016339392348891126,0.04762451679756244,120,1.0000000000000002e-06,163200
681,0.016429039655486123,0.04687790432944894,120,1.0000000000000002e-06,163440
682,0.01639543062580439,0.046460228071858484,120,1.0000000000000002e-06,163680
683,0.01638554304566545,0.047520497192939125,120,1.0000000000000002e-06,163920
684,0.016376051638508214,0.04761147691557805,120,1.0000000000000002e-06,164160
685,0.016366503738875812,0.047242403216660026,120,1.0000000000000002e-06,164400
686,0.01629194576332035,0.04707048473258813,120,1.0000000000000002e-06,164640
687,0.01634490147116594,0.047118606977164745,120,1.0000000000000002e-06,164880
688,0.01638604548643343,0.04755363054573536,120,1.0000000000000002e-06,165120
689,0.016328371574248497,0.0470880039036274,120,1.0000000000000002e-06,165360
690,0.016309569044581924,0.04692715623726448,120,1.0000000000000002e-06,165600
691,0.016311551281251013,0.04630678780376911,120,1.0000000000000002e-06,165840
692,0.01629960667924024,0.04718817221000791,120,1.0000000000000002e-06,166080
693,0.016352111665764824,0.04631901333729426,120,1.0000000000000002e-06,166320
694,0.01648687236593105,0.04718827698379755,120,1.0000000000000002e-06,166560
695,0.01634695630831023,0.04721499172349771,120,1.0000000000000002e-06,166800
696,0.016307592248388878,0.046432627054552235,120,1.0000000000000002e-06,167040
697,0.016318203328410164,0.04694247717658679,120,1.0000000000000002e-06,167280
698,0.016313053246509904,0.04714455368618171,120,1.0000000000000002e-06,167520
699,0.016425550247853003,0.047571696589390436,120,1.0000000000000002e-06,167760
700,0.016353945476779094,0.047057463228702544,120,1.0000000000000002e-06,168000
701,0.016401842591585593,0.04718369984378417,120,1.0000000000000002e-06,168240
702,0.016377193100440005,0.04660004780938228,120,1.0000000000000002e-06,168480
703,0.01631777167591887,0.04686769008015593,120,1.0000000000000002e-06,168720
704,0.01634022213402204,0.04744752943515777,120,1.0000000000000002e-06,168960
705,0.016309835102098682,0.04678807438661655,120,1.0000000000000002e-06,169200
706,0.01632985407486558,0.047051010218759376,120,1.0000000000000002e-06,169440
707,0.016383504576515405,0.04700286587079366,120,1.0000000000000002e-06,169680
708,0.01626708026548537,0.04741561667372783,120,1.0000000000000002e-06,169920
709,0.016256406689838816,0.046821763676901655,120,1.0000000000000002e-06,170160
710,0.016311295212168866,0.04685504951824745,120,1.0000000000000002e-06,170400
711,0.01623597486371485,0.04719040219982465,120,1.0000000000000002e-06,170640
712,0.016311428569800532,0.04701909494275848,120,1.0000000000000002e-06,170880
713,0.016296261768244828,0.04769868521640698,120,1.0000000000000002e-06,171120
714,0.016312424920033663,0.04682812563454111,120,1.0000000000000002e-06,171360
715,0.01628585302969441,0.04743097505221764,120,1.0000000000000002e-06,171600
716,0.016346519950699682,0.04682707010457913,120,1.0000000000000002e-06,171840
717,0.01631496689709214,0.04745984254404902,120,1.0000000000000002e-06,172080
718,0.016373254826370007,0.04705380769446492,120,1.0000000000000002e-06,172320
